zipcode,lat,lng,city_id
45317,40.17328,-84.01971,6453
45318,40.12745,-84.35391,3905
45319,39.91608,-83.94324,9262
45320,39.74673,-84.68932,2759
45321,39.87134,-84.67775,9263
45322,39.89967,-84.33206,1600
45323,39.85131,-83.92794,9264
45324,39.81986,-84.00026,9265
45325,39.69297,-84.4269,9266
45326,40.14201,-84.09039,6524
45327,39.63286,-84.39841,2436
45328,40.11621,-84.49676,4048
45330,39.64821,-84.5282,9267
45331,40.09729,-84.64616,577
45332,39.99967,-84.78776,9268
45333,40.2481,-84.33209,3325
45334,40.44662,-84.04517,3670
45335,39.63079,-83.73353,582
45336,40.44256,-84.25988,9269
45337,39.98019,-84.42095,9270
45338,39.85147,-84.54417,4157
45339,40.00826,-84.34315,9271
45340,40.37184,-84.04935,1505
45341,39.87589,-84.02045,384
45342,39.62943,-84.27545,9272
45344,39.95567,-84.00734,9273
45345,39.7392,-84.39926,2303
45346,39.97934,-84.70911,9274
45347,39.88378,-84.76208,3434
45348,40.32663,-84.65404,9275
45349,39.98916,-83.94052,781
45350,40.32472,-84.57359,9276
45351,40.33954,-84.49574,9277
45352,40.05006,-84.74432,5880
45353,40.29252,-84.04274,1765
45354,39.91033,-84.39983,1925
45356,40.16252,-84.23097,9278
45358,39.98724,-84.48796,9279
45359,40.05067,-84.3511,6201
45360,40.33028,-84.09206,2177
45361,39.96374,-84.41484,2877
45362,40.28684,-84.63368,9280
45363,40.23925,-84.39841,9281
45365,40.2828,-84.15582,2942
45368,39.84376,-83.65413,5695
45369,39.95304,-83.60304,9282
45370,39.60853,-84.04015,2035
45371,39.93885,-84.16357,9283
45372,40.01471,-83.83862,9284
45373,40.03353,-84.19588,704
45377,39.89636,-84.22774,9285
45378,39.90291,-84.48781,1508
45380,40.24511,-84.51314,3033
45381,39.73223,-84.52433,9286
45382,39.89621,-84.61626,9287
45383,39.9572,-84.3337,4183
45384,39.71444,-83.88638,9288
45385,39.66813,-83.91457,9289
45387,39.79754,-83.88622,9290
45388,40.32799,-84.47901,3038
45389,40.05639,-84.02532,5299
45390,40.21894,-84.76778,1535
45402,39.75983,-84.20751,1898
45403,39.76303,-84.14978,1898
45404,39.79011,-84.15324,1898
45405,39.79241,-84.21592,1898
45406,39.78442,-84.24178,1898
45409,39.72334,-84.19039,1898
45410,39.74757,-84.15907,1898
45414,39.84008,-84.21115,1898
45415,39.83473,-84.2568,1898
45416,39.80754,-84.25774,1898
45417,39.73427,-84.2844,1898
45419,39.71436,-84.1676,1898
45420,39.719,-84.13045,1898
45423,39.7604,-84.19112,1898
45424,39.84695,-84.11032,1898
45426,39.80094,-84.31461,1898
45428,39.74211,-84.25954,1898
45429,39.68411,-84.16248,1898
45430,39.71296,-84.08435,1898
45431,39.76488,-84.08012,1898
45432,39.73934,-84.08627,1898
45433,39.81359,-84.05273,1898
45434,39.72284,-84.03052,1898
45435,39.78114,-84.06312,1898
45439,39.69867,-84.22944,1898
45440,39.67498,-84.10001,1898
45449,39.66472,-84.24067,1898
45458,39.60036,-84.1576,1898
45459,39.64658,-84.16693,1898
45469,39.74033,-84.17911,1898
45501,39.92634,-83.80745,157
45502,39.92791,-83.81703,157
45503,39.96073,-83.7682,157
45504,39.94811,-83.86481,157
45505,39.90737,-83.7615,157
45506,39.89907,-83.85233,157
45601,39.30996,-82.9555,9291
45612,39.21569,-83.27171,2896
45613,39.0318,-82.84885,3228
45614,38.92858,-82.27819,9292
45616,38.76018,-83.30864,9293
45617,39.27967,-83.15559,9294
45618,38.88502,-83.61623,9295
45619,38.47257,-82.45157,5184
45620,38.95564,-82.14052,165
45621,39.11138,-82.60996,5905
45622,39.35905,-82.49522,7768
45623,38.64125,-82.26748,9296
45624,39.17301,-83.3487,8548
45628,39.38959,-83.19657,938
45629,38.65221,-82.81051,9297
45630,38.69758,-83.09275,975
45631,38.81672,-82.25486,9298
45634,39.17891,-82.49037,1445
45636,38.58416,-82.81401,323
45638,38.56217,-82.67607,9299
45640,39.02345,-82.65032,770
45642,39.04692,-83.05408,3192
45644,39.45245,-82.84176,445
45645,38.57082,-82.53159,9300
45646,39.07686,-83.31627,2294
45647,39.29597,-82.73803,628
45648,38.92161,-83.01393,9301
45650,38.74415,-83.42099,9302
45651,39.27665,-82.47706,9303
45652,38.82911,-83.08018,9304
45653,38.88976,-82.82306,9305
45654,39.36671,-82.37774,9306
45656,38.87565,-82.59143,2391
45657,38.85166,-83.21011,9307
45658,38.76324,-82.41411,9308
45659,38.67117,-82.62331,9309
45660,38.98626,-83.358,9310
45661,39.04096,-83.10479,9311
45662,38.78938,-82.92114,596
45663,38.74507,-83.11198,9312
45669,38.4935,-82.35857,6354
45671,38.97339,-83.23775,9313
45672,39.20549,-82.67579,9314
45673,39.20399,-82.81148,9315
45674,38.87798,-82.38017,62
45677,38.79555,-82.75511,9316
45678,38.60595,-82.37883,9317
45679,38.97634,-83.56788,9318
45680,38.45526,-82.54489,9319
45681,39.30551,-83.24807,1987
45682,38.80839,-82.69658,9320
45684,38.67546,-83.27789,9321
45685,38.9333,-82.4527,9322
45686,39.00901,-82.36843,5342
45688,38.73013,-82.53155,2732
45690,39.13106,-83.01674,3216
45692,39.11582,-82.5426,9323
45693,38.80921,-83.53406,5963
45694,38.74807,-82.78345,9324
45695,39.1529,-82.36334,9325
45696,38.60356,-82.45201,9326
45697,38.9352,-83.66525,340
45698,39.28811,-82.39604,9327
45699,38.87414,-82.97045,9301
45701,39.31205,-82.08079,1098
45710,39.19763,-82.22574,1293
45711,39.42503,-81.93038,9328
45714,39.3183,-81.62001,9329
45715,39.60484,-81.6268,346
45716,39.46295,-82.18401,9330
45719,39.39951,-82.1285,5750
45720,39.09404,-81.92312,106
45721,39.56563,-81.58347,9331
45723,39.22173,-81.8268,9332
45724,39.38246,-81.79233,1008
45727,39.64495,-81.48171,9333
45729,39.41653,-81.60828,3861
45732,39.51802,-82.06705,9334
45734,39.63982,-81.18816,3323
45735,39.25183,-81.9229,9335
45739,39.19055,-81.7462,9336
45740,39.47709,-82.08023,1192
45741,39.06648,-82.2527,9337
45742,39.28563,-81.73008,9338
45743,39.076,-81.85017,9339
45744,39.5396,-81.5077,329
45745,39.61678,-81.32689,9340
45746,39.604,-81.44809,9341
45750,39.4301,-81.42947,2693
45760,39.01395,-82.12244,3011
45761,39.42642,-82.0964,9342
45764,39.45116,-82.24336,9343
45766,39.31931,-82.26247,9344
45767,39.54367,-81.1312,9345
45768,39.4149,-81.26468,587
45769,39.1062,-82.04578,4548
45770,38.98586,-81.80238,868
45771,38.98204,-81.89902,5656
45772,39.1408,-81.82268,3981
45773,39.45525,-81.28656,3737
45775,39.0876,-82.15596,271
45776,39.18732,-82.0228,9346
45778,39.34672,-81.89555,7903
45779,38.99884,-81.97082,2735
45780,39.36972,-82.13112,4666
45782,39.48624,-82.08076,8064
45783,39.17505,-81.83929,9347
45784,39.38879,-81.68805,7558
45786,39.50365,-81.65451,860
45788,39.51349,-81.37016,9348
45789,39.5514,-81.25592,9349
45801,40.77476,-84.03703,3073
45804,40.71569,-84.06911,3073
45805,40.72979,-84.16242,3073
45806,40.67615,-84.12651,3073
45807,40.8072,-84.16699,3073
45808,40.83178,-83.9729,5109
45809,40.8431,-84.18522,9350
45810,40.77721,-83.81097,9351
45812,40.68341,-83.8135,9352
45813,41.18914,-84.73031,2830
45814,40.90119,-83.61545,468
45815,41.157,-83.94267,9353
45816,41.00452,-83.79392,9354
45817,40.87691,-83.88279,6784
45819,40.62407,-84.26033,196
45820,40.83074,-84.08473,2355
45821,41.22643,-84.56208,3313
45822,40.55266,-84.59664,8127
45826,40.43658,-84.49368,9355
45827,41.00393,-84.30122,5301
45828,40.48672,-84.67677,8149
45830,40.90616,-84.09213,9356
45831,41.11141,-84.24993,9357
45832,40.92779,-84.7336,9358
45833,40.83415,-84.35264,9359
45835,40.75898,-83.70076,9360
45836,40.79304,-83.64311,2986
45838,40.74041,-84.47781,6577
45840,41.02626,-83.64943,9361
45841,40.87955,-83.735,9362
45843,40.78202,-83.53513,5454
45844,40.91733,-84.2856,9363
45845,40.32995,-84.37806,9364
45846,40.40986,-84.74644,9365
45848,41.02421,-84.07695,9366
45849,41.01241,-84.45452,9367
45850,40.70382,-83.91817,9368
45851,41.03267,-84.60289,9369
45853,40.98625,-84.19469,9370
45854,40.7582,-83.95231,1674
45855,41.08819,-84.5835,9371
45856,41.11452,-83.99917,9372
45858,41.10688,-83.80338,8364
45859,40.69305,-83.78574,9373
45860,40.39365,-84.51566,9374
45861,41.08587,-84.42569,420
45862,40.67079,-84.51356,307
45863,40.9041,-84.45477,9375
45864,41.09936,-84.14077,9376
45865,40.39379,-84.37219,9377
45866,40.48905,-84.54969,2699
45867,40.89795,-83.53825,9378
45868,40.96986,-83.84839,9379
45869,40.4573,-84.39432,9380
45870,40.55621,-83.95142,9381
45871,40.4932,-84.30089,9382
45872,41.18863,-83.68366,9383
45873,41.11935,-84.39628,5488
45874,40.78765,-84.67777,9384
45875,41.02271,-84.06118,5647
45876,40.93414,-84.33835,9385
45877,40.95393,-83.93779,9386
45879,41.12918,-84.56471,8305
45880,41.0662,-84.73782,9387
45881,40.94976,-83.77426,9388
45882,40.67823,-84.6754,7550
45883,40.40574,-84.62791,9389
45884,40.54865,-84.08333,7201
45885,40.57182,-84.3871,3585
45886,40.99083,-84.61062,8201
45887,40.71107,-84.36359,4762
45888,40.60244,-84.08583,9390
45889,41.14606,-83.64101,1081
45890,40.97752,-83.49105,9391
45891,40.8748,-84.57785,9392
45893,40.88146,-84.14536,9393
45894,40.76252,-84.4684,9394
45895,40.56991,-84.15197,9395
45896,40.60667,-83.93775,9396
45897,40.83434,-83.65676,190
45898,40.73617,-84.76429,9397
45899,40.80088,-84.77491,9398
46001,40.25141,-85.65838,3774
46011,40.12759,-85.76178,6726
46012,40.1492,-85.62552,6726
46013,40.05021,-85.67829,6726
46016,40.09781,-85.68152,6726
46017,40.07358,-85.60687,6726
46030,40.17031,-86.02118,3513
46031,40.20935,-86.01018,3165
46032,39.96535,-86.17104,929
46033,39.97975,-86.08595,929
46034,40.13291,-86.04128,2657
46035,40.18925,-86.67902,6084
46036,40.29689,-85.83289,1800
46037,39.96077,-85.94446,3057
46038,39.96722,-86.01712,3057
46039,40.37022,-86.31173,5454
46040,39.92773,-85.83424,9399
46041,40.29695,-86.49216,938
46044,40.2085,-85.79026,9400
46045,40.2898,-86.14832,9401
46047,40.28418,-85.94739,9402
46048,39.9543,-85.80755,9403
46049,40.29757,-86.22165,4594
46050,40.20515,-86.34629,9404
46051,40.05855,-85.83794,9405
46052,40.04448,-86.46086,735
46055,39.88627,-85.90404,9406
46056,39.97351,-85.6105,9407
46057,40.33796,-86.37801,9408
46058,40.35981,-86.64777,7414
46060,40.06616,-85.93137,9409
46062,40.06146,-86.05523,9409
46063,40.27184,-85.72389,9410
46064,39.98473,-85.74701,6197
46065,40.42318,-86.60992,6979
46068,40.37511,-86.1112,3677
46069,40.13829,-86.23144,3023
46070,40.34315,-85.65928,2520
46071,40.11941,-86.60549,9411
46072,40.28526,-86.06891,3820
46074,40.03651,-86.17289,147
46075,40.02637,-86.3346,9412
46076,40.36318,-85.9374,9413
46077,39.98281,-86.28346,4269
46102,39.99556,-86.61993,6049
46103,39.6896,-86.61384,9414
46104,39.66041,-85.59545,468
46105,39.76388,-86.81487,2896
46106,39.51555,-86.20524,9415
46107,39.71661,-86.09161,8791
46110,39.56021,-85.91333,9416
46111,39.5417,-86.36863,1368
46112,39.86561,-86.38215,5415
46113,39.635,-86.30548,9417
46115,39.7375,-85.56623,2836
46117,39.81507,-85.61763,5080
46118,39.65317,-86.52394,1820
46120,39.51252,-86.78711,5301
46121,39.67776,-86.67345,4534
46122,39.76822,-86.5475,754
46123,39.76502,-86.40015,429
46124,39.36914,-85.94551,9418
46125,39.52188,-86.64179,8411
46126,39.62053,-85.88694,9419
46127,39.71766,-85.3158,482
46128,39.65634,-86.74312,3137
46130,39.67464,-85.83571,9420
46131,39.47196,-86.04233,377
46133,39.58945,-85.30044,1556
46135,39.65909,-86.89107,4002
46140,39.80358,-85.77049,192
46142,39.62029,-86.1764,884
46143,39.59484,-86.11323,884
46144,39.66586,-85.64706,9421
46146,39.57968,-85.56972,2678
46147,39.96988,-86.62693,582
46148,39.80906,-85.51296,9422
46149,39.88545,-86.55758,9423
46150,39.54695,-85.60232,9424
46151,39.44783,-86.4275,1913
46154,39.85639,-85.77038,9425
46155,39.74355,-85.42966,9426
46156,39.48451,-85.4806,3966
46157,39.55623,-86.52741,4918
46158,39.58275,-86.37405,6307
46160,39.35429,-86.26753,4604
46161,39.66959,-85.69395,1708
46162,39.55021,-85.95242,472
46163,39.7287,-85.90435,9427
46164,39.3036,-86.12301,2934
46165,39.84522,-86.64716,1976
46166,39.42686,-86.58755,9428
46167,39.87675,-86.46981,6102
46168,39.68985,-86.39262,134
46170,39.57164,-86.86277,9429
46171,39.53527,-86.96815,9430
46172,39.82725,-86.8144,9431
46173,39.60294,-85.42677,3095
46175,39.82199,-86.97292,7614
46176,39.52684,-85.77297,7901
46180,39.59652,-86.61801,9432
46181,39.38044,-86.16119,9433
46182,39.46157,-85.67005,9434
46183,39.65397,-86.28121,463
46184,39.55967,-86.07361,9435
46186,39.89126,-85.64264,5766
46201,39.77369,-86.10949,9436
46202,39.78363,-86.16187,9436
46203,39.7368,-86.09586,9436
46204,39.77134,-86.15703,9436
46205,39.82813,-86.13499,9436
46206,39.76027,-86.16107,9436
46208,39.82307,-86.17307,9436
46214,39.7917,-86.29009,9436
46216,39.86593,-86.00929,9436
46217,39.67254,-86.19338,9436
46218,39.80713,-86.09958,9436
46219,39.78314,-86.04444,9436
46220,39.8676,-86.10818,9436
46221,39.69288,-86.23664,9436
46222,39.79088,-86.21477,9436
46224,39.79537,-86.25624,9436
46225,39.74062,-86.16294,9436
46226,39.83968,-86.05117,9436
46227,39.67607,-86.13145,9436
46228,39.8487,-86.20045,9436
46229,39.78852,-85.978,9436
46231,39.72086,-86.32712,9436
46234,39.81077,-86.32665,9436
46235,39.83784,-85.97651,9436
46236,39.89132,-85.96766,9436
46237,39.67247,-86.0759,9436
46239,39.72311,-86.0004,9436
46240,39.90697,-86.12367,9436
46241,39.72389,-86.26842,9436
46250,39.90399,-86.06864,9436
46254,39.84796,-86.26936,9436
46256,39.90682,-86.01152,9436
46259,39.65078,-85.98692,9436
46260,39.89744,-86.17927,9436
46268,39.89769,-86.23253,9436
46278,39.89389,-86.29606,9436
46280,39.93714,-86.11786,9436
46290,39.93376,-86.16256,9436
46301,41.68687,-86.97438,9437
46302,41.3604,-87.12645,9438
46303,41.37198,-87.4765,9439
46304,41.61311,-87.04905,9440
46307,41.40215,-87.32693,2602
46310,41.18205,-87.23088,9441
46311,41.46846,-87.50918,8073
46312,41.64705,-87.45446,9442
46319,41.52217,-87.42091,9443
46320,41.60893,-87.49754,2857
46321,41.54704,-87.50402,9444
46322,41.54818,-87.45884,2438
46323,41.58961,-87.45323,2857
46324,41.58324,-87.50155,2857
46327,41.64048,-87.50677,2857
46340,41.38339,-86.76846,9445
46341,41.30666,-87.21962,655
46342,41.51761,-87.24468,2920
46345,41.53032,-86.69995,9446
46346,41.47816,-86.69332,9447
46347,41.30502,-87.00859,9448
46348,41.30981,-86.86244,5275
46349,41.10899,-87.42359,9449
46350,41.60697,-86.72157,9450
46356,41.26117,-87.41863,329
46360,41.68739,-86.86464,8163
46365,41.60605,-86.54112,3963
46366,41.21443,-86.76922,9451
46368,41.5848,-87.17937,1070
46371,41.67683,-86.6005,9452
46373,41.44578,-87.46954,9453
46374,41.20616,-86.895,9454
46375,41.49162,-87.45193,9455
46376,41.1838,-87.47603,9456
46377,41.19432,-87.34777,6316
46379,41.15682,-87.4302,9457
46381,41.17635,-87.33436,9458
46382,41.46868,-86.76212,6320
46383,41.45838,-87.00156,7263
46385,41.46395,-87.12396,7263
46390,41.41677,-86.8742,9459
46391,41.5455,-86.91446,1784
46392,41.18509,-87.04948,9460
46393,41.5139,-87.16801,9461
46394,41.67733,-87.50279,1044
46402,41.61032,-87.33297,5523
46403,41.60636,-87.25803,5523
46404,41.58475,-87.37502,5523
46405,41.57409,-87.26285,9462
46406,41.6022,-87.40804,5523
46407,41.57844,-87.33047,5523
46408,41.54468,-87.36941,5523
46409,41.54828,-87.32422,5523
46410,41.48083,-87.33293,9463
46501,41.22327,-86.24868,9464
46502,41.26099,-85.97699,8051
46504,41.30057,-86.11204,9465
46506,41.46316,-86.16915,976
46507,41.72138,-85.81571,567
46508,41.15499,-85.96904,9466
46510,41.12068,-85.874,9467
46511,41.22182,-86.42889,9468
46513,41.3629,-86.44816,9469
46514,41.72328,-85.97547,9470
46516,41.6756,-85.94584,9470
46517,41.62429,-85.99675,9470
46524,41.2979,-86.02143,9471
46526,41.55307,-85.88448,115
46528,41.60698,-85.786,115
46530,41.74031,-86.12749,9472
46531,41.35686,-86.51558,9473
46532,41.41762,-86.62119,6337
46534,41.28561,-86.61878,3701
46536,41.51913,-86.2867,439
46537,41.45724,-86.30669,9474
46538,41.32829,-85.82703,1830
46539,41.16579,-86.02545,7655
46540,41.67571,-85.69768,1276
46542,41.39303,-85.87448,308
46543,41.53341,-85.67119,3964
46544,41.61778,-86.13715,9475
46545,41.69376,-86.14602,9475
46550,41.44701,-86.00028,9476
46552,41.70731,-86.485,9273
46553,41.48004,-85.85095,3434
46554,41.56252,-86.41947,9477
46555,41.32858,-85.68833,9478
46556,41.70198,-86.24513,9479
46561,41.66683,-86.07599,3919
46562,41.20947,-85.69757,9480
46563,41.35541,-86.32612,444
46565,41.69285,-85.5831,9481
46567,41.41473,-85.73044,2735
46570,41.20766,-86.1207,9191
46571,41.56795,-85.54667,9482
46572,41.40804,-86.393,6264
46573,41.53941,-86.06054,9483
46574,41.47327,-86.48829,5172
46580,41.20884,-85.87212,3109
46582,41.28323,-85.85235,3109
46590,41.21612,-85.80862,9484
46595,41.52633,-86.16367,5964
46601,41.67065,-86.252,9485
46613,41.65389,-86.264,9485
46614,41.60359,-86.28064,9485
46615,41.67494,-86.21151,9485
46616,41.69693,-86.26671,9485
46617,41.68435,-86.23513,9485
46619,41.65997,-86.3532,9485
46624,41.70252,-86.25164,9485
46628,41.72103,-86.33465,9485
46635,41.71518,-86.20832,9485
46637,41.73358,-86.24299,9485
46701,41.35846,-85.43034,562
46702,40.82681,-85.61732,6558
46703,41.65305,-85.00976,2963
46704,41.10371,-85.29242,8181
46705,41.51816,-85.06029,8866
46706,41.34242,-85.03922,243
46710,41.35167,-85.25168,9486
46711,40.6635,-84.92398,2243
46714,40.71774,-85.17319,6784
46721,41.4237,-84.87425,1552
46723,41.23828,-85.32441,2599
46725,41.1518,-85.47655,9487
46730,41.454,-85.15504,9488
46731,40.79751,-85.10267,9489
46732,41.37697,-85.62169,1422
46733,40.83033,-84.94023,6812
46737,41.72209,-84.92233,623
46738,41.32189,-85.13731,3427
46740,40.60298,-84.9638,3059
46741,41.21161,-84.95176,9490
46742,41.54919,-84.87892,2767
46743,41.21511,-84.85321,8503
46745,40.95194,-85.00887,9491
46746,41.72257,-85.34914,9492
46747,41.56042,-85.15349,304
46748,41.24829,-85.16727,9493
46750,40.87677,-85.49674,124
46755,41.45119,-85.27209,9494
46759,40.59855,-85.18299,9495
46760,41.34441,-85.55654,9496
46761,41.63576,-85.37127,944
46763,41.29418,-85.2415,9497
46764,41.2176,-85.62376,9498
46765,41.23361,-85.04047,9499
46766,40.70984,-85.29424,8981
46767,41.46487,-85.5764,3477
46770,40.8298,-85.31873,9500
46771,41.69272,-85.29639,9501
46772,40.7221,-84.91153,738
46773,40.98401,-84.8759,1836
46774,41.09103,-84.96955,1228
46776,41.72793,-85.16878,953
46777,40.87248,-85.15236,9502
46778,40.61055,-85.15491,5881
46779,41.5725,-85.03094,9503
46781,40.63659,-85.27339,9504
46783,40.97399,-85.35578,5288
46784,41.49797,-85.38797,9505
46785,41.31974,-84.88506,9506
46786,41.53156,-85.27269,9507
46787,41.06598,-85.62085,9508
46788,41.27005,-84.90876,4762
46789,41.58274,-85.19742,9509
46791,40.83699,-85.24325,2103
46792,40.68472,-85.43798,145
46793,41.46106,-85.01928,2732
46794,41.46654,-85.45946,9510
46795,41.55116,-85.33941,9511
46796,41.3367,-85.49583,9512
46797,41.12749,-84.86046,8770
46798,40.94256,-85.22113,9513
46799,40.91592,-85.27923,9001
46802,41.06787,-85.16299,9514
46803,41.06972,-85.08532,9514
46804,41.05421,-85.23913,9514
46805,41.09918,-85.11762,9514
46806,41.04649,-85.09224,9514
46807,41.04489,-85.14763,9514
46808,41.09887,-85.17619,9514
46809,41.00088,-85.2102,9514
46814,41.04616,-85.30805,9514
46815,41.1034,-85.05913,9514
46816,41.00396,-85.04169,9514
46818,41.14698,-85.25111,9514
46819,40.96409,-85.13256,9514
46825,41.15397,-85.12425,9514
46835,41.15086,-85.04536,9514
46845,41.2051,-85.10789,9514
46901,40.52487,-86.15639,8362
46902,40.43743,-86.09111,8362
46910,41.04537,-86.04151,2960
46911,40.62859,-85.94673,9515
46913,40.50364,-86.49739,9516
46914,40.63068,-86.09515,5697
46915,40.47832,-86.38636,317
46917,40.62071,-86.46893,1083
46919,40.58826,-85.8706,6631
46920,40.46459,-86.49502,1008
46922,41.13993,-86.42197,9517
46923,40.606,-86.64568,9518
46926,40.88283,-86.04945,2361
46928,40.40763,-85.68618,6838
46929,40.54802,-86.47411,8258
46930,40.40946,-85.57261,9519
46931,40.94693,-86.26456,2674
46932,40.59675,-86.26243,9520
46933,40.47887,-85.58091,9521
46936,40.47942,-85.93102,4345
46937,40.41523,-86.03693,3062
46938,40.4482,-85.64892,1018
46939,40.99337,-86.40359,9522
46940,40.6882,-85.69857,9523
46941,40.82833,-85.69723,9524
46943,40.9735,-85.84038,9525
46945,41.1211,-86.38516,9526
46946,41.03932,-85.73019,9527
46947,40.76044,-86.37303,9528
46950,40.88391,-86.37162,9529
46951,40.94616,-86.10528,9530
46952,40.59882,-85.63249,542
46953,40.51928,-85.643,542
46957,40.38866,-85.49917,6304
46958,40.81817,-86.12107,886
46959,40.61272,-86.11245,5640
46960,41.15735,-86.52397,177
46961,40.76573,-86.18786,9531
46962,40.98774,-85.76675,9532
46965,40.41601,-86.10183,9533
46967,40.69504,-86.19483,9534
46968,41.17049,-86.55179,9535
46970,40.75827,-86.0614,904
46971,40.6606,-86.16168,9536
46974,40.94839,-85.93041,9537
46975,41.0718,-86.25177,555
46978,40.8587,-86.51113,9538
46979,40.42759,-86.27737,9539
46980,40.95598,-85.74155,9540
46982,41.05717,-85.8882,790
46984,40.66777,-85.82975,541
46985,40.95485,-86.58225,9541
46986,40.49481,-85.81929,9542
46987,40.56847,-85.76722,9543
46988,40.8802,-86.23451,9544
46989,40.45056,-85.48115,9545
46990,40.89851,-85.73161,8893
46991,40.63034,-85.50642,1081
46992,40.78509,-85.82961,9546
46994,40.66661,-86.25766,2952
46996,41.0626,-86.65906,9547
46998,40.57536,-86.35081,9548
47001,39.0579,-84.95689,921
47003,39.55628,-84.84491,9549
47006,39.29141,-85.21365,8144
47010,39.4981,-84.83925,727
47011,38.8724,-85.06887,690
47012,39.41892,-84.97944,3570
47016,39.37414,-84.89484,1484
47017,38.93745,-85.17713,7866
47018,38.98684,-85.0866,6520
47020,38.8119,-84.93221,130
47021,38.97015,-85.14855,975
47022,39.20722,-84.95089,940
47023,39.07255,-85.37467,9550
47024,39.47611,-85.19724,2210
47025,39.15415,-84.87461,8106
47030,39.42686,-85.13319,8985
47031,39.12872,-85.15333,715
47032,39.08109,-85.05503,9551
47033,39.28127,-85.17232,1459
47034,39.20428,-85.32739,8988
47035,39.31016,-84.90394,9552
47036,39.38563,-85.23972,9553
47037,39.16431,-85.31908,9277
47038,38.84588,-84.84212,9308
47040,38.91703,-84.92809,4961
47041,39.23432,-85.0797,9554
47042,39.01247,-85.25484,3033
47043,38.7949,-85.10009,9555
47060,39.29828,-84.8788,1995
47102,38.75745,-85.7951,3827
47104,38.54568,-85.43665,706
47106,38.46071,-85.90326,9556
47108,38.6455,-86.25725,8408
47110,38.09541,-86.2077,6729
47111,38.46604,-85.63271,404
47112,38.19235,-86.14512,8812
47114,38.28754,-86.07335,6971
47115,38.34465,-86.21655,9557
47116,38.32521,-86.61668,9558
47117,38.10505,-85.97275,1544
47118,38.29788,-86.48449,9559
47119,38.36699,-85.88217,9560
47120,38.45568,-86.19075,3939
47122,38.3041,-85.98303,324
47123,38.2856,-86.47181,9561
47124,38.36591,-86.00523,577
47125,38.46341,-86.30825,8437
47126,38.54979,-85.77844,4313
47129,38.31378,-85.76874,2253
47130,38.33528,-85.69689,1225
47135,38.04108,-86.0744,660
47136,38.23511,-85.96194,2383
47137,38.18899,-86.37626,9562
47138,38.68215,-85.59759,453
47140,38.38063,-86.36892,8926
47141,38.54925,-85.60841,3959
47142,38.0684,-86.21042,9563
47143,38.46877,-85.77314,2695
47145,38.33454,-86.30115,1916
47147,38.5942,-85.53866,9564
47150,38.28831,-85.84775,4427
47160,38.14817,-86.04711,9149
47161,38.32281,-86.10366,9565
47162,38.55477,-85.48873,9208
47163,38.54101,-85.67928,9566
47164,38.40462,-86.09079,1127
47165,38.50152,-86.00508,9567
47166,38.30668,-86.16901,1571
47167,38.6077,-86.09047,365
47170,38.68734,-85.84667,3096
47172,38.39745,-85.76886,9568
47174,38.22716,-86.482,8425
47175,38.35902,-86.55236,9569
47177,38.59947,-85.78197,9570
47201,39.15074,-85.99432,1729
47203,39.23189,-85.83281,1729
47220,38.87786,-86.05471,4073
47223,39.0555,-85.48218,9571
47224,38.88816,-85.22474,728
47225,39.43554,-85.34424,3524
47226,39.28266,-85.86907,4338
47227,38.87506,-85.65678,9572
47229,38.80289,-85.86688,9573
47230,38.7946,-85.63139,9574
47231,38.89792,-85.4996,9575
47232,39.11297,-85.79428,2605
47234,39.37611,-85.76837,6523
47235,39.01385,-86.14046,9576
47236,39.15181,-85.72536,9577
47240,39.32394,-85.48028,3443
47243,38.67214,-85.48177,435
47244,39.21802,-85.70232,6702
47246,39.29804,-85.76606,580
47247,39.05993,-85.88783,5364
47250,38.81867,-85.3552,772
47260,38.83596,-86.19909,9578
47263,39.30864,-85.32832,9579
47264,38.96434,-86.26313,6349
47265,39.00818,-85.62685,9580
47270,38.8397,-85.71913,9581
47272,39.41519,-85.61942,5373
47273,39.07472,-85.7359,9582
47274,38.96261,-85.92877,1441
47280,39.29655,-85.95047,6496
47281,38.78563,-86.10324,9583
47282,38.98538,-85.6101,1201
47283,39.16978,-85.58647,560
47302,40.12992,-85.37553,9584
47303,40.27108,-85.37648,9584
47304,40.23398,-85.45973,9584
47305,40.19387,-85.38556,9584
47306,40.20542,-85.40726,9584
47320,40.2787,-85.2672,1293
47324,39.74119,-84.85172,396
47325,39.69395,-85.01834,1147
47326,40.54597,-84.97018,7641
47327,39.8318,-85.17314,9585
47330,39.78792,-85.02226,501
47331,39.63086,-85.16313,9586
47334,40.11267,-85.52357,5304
47335,39.81171,-85.20675,691
47336,40.39694,-85.20821,2986
47337,39.80286,-85.43736,9587
47338,40.34363,-85.33977,2759
47339,39.96337,-85.09471,9588
47340,40.181,-85.1318,9589
47341,39.9741,-84.89361,9590
47342,40.32184,-85.5105,6182
47344,39.87857,-85.464,1305
47345,39.892,-85.04765,9591
47346,39.93442,-85.16306,4911
47348,40.45725,-85.34855,9592
47351,39.90442,-85.52001,9593
47352,39.79597,-85.3637,6059
47353,39.62757,-84.92057,1119
47354,40.04628,-85.19933,9594
47355,40.04376,-84.9258,341
47356,40.03079,-85.50415,588
47357,39.75773,-85.14795,423
47358,40.05488,-85.11204,6775
47359,40.55203,-85.28642,1242
